Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
05/04/2023 4:49:24 AM,"480","22.0","29","830.1"
05/04/2023 4:51:24 AM,"480","22.0","29","830.1"
05/04/2023 4:52:24 AM,"480","22.0","29","830.1"
05/04/2023 4:52:50 AM,"480","22.0","29","830.1"
05/04/2023 4:53:24 AM,"480","22.0","29","830.2"
05/04/2023 4:54:24 AM,"480","22.0","29","830.2"
05/04/2023 4:56:24 AM,"480","22.0","29","830.2"
05/04/2023 4:57:24 AM,"480","22.0","29","830.2"
05/04/2023 4:57:50 AM,"480","22.0","29","830.2"
05/04/2023 4:58:24 AM,"481","22.0","29","830.3"
05/04/2023 4:59:24 AM,"481","22.0","29","830.3"
05/04/2023 5:01:24 AM,"481","22.0","29","830.3"
05/04/2023 5:02:24 AM,"481","22.0","29","830.3"
05/04/2023 5:02:50 AM,"481","22.0","29","830.3"
05/04/2023 5:03:24 AM,"479","22.0","29","830.3"
05/04/2023 5:04:24 AM,"479","22.0","29","830.3"
05/04/2023 5:06:24 AM,"479","22.0","29","830.3"
05/04/2023 5:07:24 AM,"479","22.0","29","830.3"
05/04/2023 5:07:50 AM,"479","22.0","29","830.3"
05/04/2023 5:08:24 AM,"480","22.0","29","830.3"
05/04/2023 5:09:24 AM,"480","22.0","29","830.3"
05/04/2023 5:11:24 AM,"480","22.0","29","830.3"
05/04/2023 5:12:24 AM,"480","22.0","29","830.3"
05/04/2023 5:12:50 AM,"480","22.0","29","830.3"
05/04/2023 5:13:24 AM,"489","22.0","29","830.4"
05/04/2023 5:14:24 AM,"489","22.0","29","830.4"
05/04/2023 5:16:24 AM,"489","22.0","29","830.4"
05/04/2023 5:17:24 AM,"489","22.0","29","830.4"
05/04/2023 5:17:50 AM,"489","22.0","29","830.4"
05/04/2023 5:18:24 AM,"489","22.0","29","830.4"
05/04/2023 5:19:24 AM,"489","22.0","29","830.4"
05/04/2023 5:21:24 AM,"489","22.0","29","830.4"
05/04/2023 5:22:24 AM,"489","22.0","29","830.4"
05/04/2023 5:22:50 AM,"489","22.0","29","830.4"
05/04/2023 5:23:24 AM,"483","22.0","29","830.4"
05/04/2023 5:24:24 AM,"483","22.0","29","830.4"
05/04/2023 5:26:24 AM,"483","22.0","29","830.4"
05/04/2023 5:27:24 AM,"483","22.0","29","830.4"
05/04/2023 5:27:50 AM,"483","22.0","29","830.4"
05/04/2023 5:28:24 AM,"483","22.0","28","830.4"
05/04/2023 5:29:24 AM,"483","22.0","28","830.4"
05/04/2023 5:31:24 AM,"483","22.0","28","830.4"
05/04/2023 5:32:24 AM,"483","22.0","28","830.4"
05/04/2023 5:32:50 AM,"483","22.0","28","830.4"
05/04/2023 5:33:24 AM,"472","22.0","28","830.4"
05/04/2023 5:34:24 AM,"472","22.0","28","830.4"
05/04/2023 5:36:24 AM,"472","22.0","28","830.4"
05/04/2023 5:37:24 AM,"472","22.0","28","830.4"
05/04/2023 5:37:50 AM,"472","22.0","28","830.4"
05/04/2023 5:38:24 AM,"496","21.9","28","830.4"
05/04/2023 5:39:24 AM,"496","21.9","28","830.4"
05/04/2023 5:41:24 AM,"496","21.9","28","830.4"
05/04/2023 5:42:24 AM,"496","21.9","28","830.4"
05/04/2023 5:42:50 AM,"496","21.9","28","830.4"
05/04/2023 5:43:24 AM,"482","22.0","28","830.5"
05/04/2023 5:44:24 AM,"482","22.0","28","830.5"
05/04/2023 5:46:24 AM,"482","22.0","28","830.5"
05/04/2023 5:47:24 AM,"482","22.0","28","830.5"
05/04/2023 5:47:50 AM,"482","22.0","28","830.5"
05/04/2023 5:48:24 AM,"491","21.9","28","830.5"
05/04/2023 5:49:24 AM,"491","21.9","28","830.5"
05/04/2023 5:51:24 AM,"491","21.9","28","830.5"
05/04/2023 5:52:24 AM,"491","21.9","28","830.5"
05/04/2023 5:52:50 AM,"491","21.9","28","830.5"
05/04/2023 5:53:24 AM,"482","21.9","28","830.5"
05/04/2023 5:54:24 AM,"482","21.9","28","830.5"
05/04/2023 5:56:24 AM,"482","21.9","28","830.5"
05/04/2023 5:57:24 AM,"482","21.9","28","830.5"
05/04/2023 5:57:50 AM,"482","21.9","28","830.5"
05/04/2023 5:58:24 AM,"478","21.9","28","830.5"
05/04/2023 5:59:24 AM,"478","21.9","28","830.5"
05/04/2023 6:01:24 AM,"478","21.9","28","830.5"
05/04/2023 6:02:24 AM,"478","21.9","28","830.5"
05/04/2023 6:02:50 AM,"478","21.9","28","830.5"
05/04/2023 6:03:24 AM,"480","21.9","28","830.5"
05/04/2023 6:04:24 AM,"480","21.9","28","830.5"
05/04/2023 6:06:24 AM,"480","21.9","28","830.5"
05/04/2023 6:07:24 AM,"480","21.9","28","830.5"
05/04/2023 6:07:50 AM,"480","21.9","28","830.5"
05/04/2023 6:08:24 AM,"488","21.9","28","830.5"
05/04/2023 6:09:24 AM,"488","21.9","28","830.5"
05/04/2023 6:11:24 AM,"488","21.9","28","830.5"
05/04/2023 6:12:24 AM,"488","21.9","28","830.5"
05/04/2023 6:12:50 AM,"488","21.9","28","830.5"
05/04/2023 6:13:24 AM,"481","21.9","28","830.6"
05/04/2023 6:14:24 AM,"481","21.9","28","830.6"
05/04/2023 6:16:24 AM,"481","21.9","28","830.6"
05/04/2023 6:17:24 AM,"481","21.9","28","830.6"
05/04/2023 6:17:50 AM,"481","21.9","28","830.6"
05/04/2023 6:18:24 AM,"497","21.9","29","830.6"
05/04/2023 6:19:24 AM,"497","21.9","29","830.6"
05/04/2023 6:21:24 AM,"497","21.9","29","830.6"
05/04/2023 6:22:24 AM,"497","21.9","29","830.6"
05/04/2023 6:22:50 AM,"497","21.9","29","830.6"
05/04/2023 6:23:24 AM,"470","21.9","28","830.6"
05/04/2023 6:24:24 AM,"470","21.9","28","830.6"
05/04/2023 6:26:24 AM,"470","21.9","28","830.6"
05/04/2023 6:27:24 AM,"470","21.9","28","830.6"
05/04/2023 6:27:50 AM,"470","21.9","28","830.6"
05/04/2023 6:28:24 AM,"475","22.0","29","830.7"
05/04/2023 6:29:24 AM,"475","22.0","29","830.7"
05/04/2023 6:31:24 AM,"475","22.0","29","830.7"
05/04/2023 6:32:24 AM,"475","22.0","29","830.7"
05/04/2023 6:32:50 AM,"475","22.0","29","830.7"
05/04/2023 6:33:24 AM,"492","21.9","28","830.6"
05/04/2023 6:34:24 AM,"492","21.9","28","830.6"
05/04/2023 6:36:24 AM,"492","21.9","28","830.6"
05/04/2023 6:37:24 AM,"492","21.9","28","830.6"
05/04/2023 6:37:50 AM,"492","21.9","28","830.6"
05/04/2023 6:38:24 AM,"481","22.0","28","830.7"
05/04/2023 6:39:24 AM,"481","22.0","28","830.7"
05/04/2023 6:41:24 AM,"481","22.0","28","830.7"
05/04/2023 6:42:24 AM,"481","22.0","28","830.7"
05/04/2023 6:42:50 AM,"481","22.0","28","830.7"
05/04/2023 6:43:24 AM,"486","22.0","28","830.7"
05/04/2023 6:44:24 AM,"486","22.0","28","830.7"
05/04/2023 6:46:24 AM,"486","22.0","28","830.7"
05/04/2023 6:47:24 AM,"486","22.0","28","830.7"
05/04/2023 6:47:50 AM,"486","22.0","28","830.7"
05/04/2023 6:48:24 AM,"492","21.9","28","830.8"
05/04/2023 6:49:24 AM,"492","21.9","28","830.8"
05/04/2023 6:51:24 AM,"492","21.9","28","830.8"
05/04/2023 6:52:24 AM,"492","21.9","28","830.8"
05/04/2023 6:52:50 AM,"492","21.9","28","830.8"
05/04/2023 6:53:24 AM,"485","22.0","28","830.8"
05/04/2023 6:54:24 AM,"485","22.0","28","830.8"
05/04/2023 6:56:24 AM,"485","22.0","28","830.8"
05/04/2023 6:57:24 AM,"485","22.0","28","830.8"
05/04/2023 6:57:50 AM,"485","22.0","28","830.8"
05/04/2023 6:58:24 AM,"499","22.0","28","830.8"
05/04/2023 6:59:24 AM,"499","22.0","28","830.8"
05/04/2023 7:01:24 AM,"499","22.0","28","830.8"
05/04/2023 7:02:24 AM,"499","22.0","28","830.8"
05/04/2023 7:02:50 AM,"499","22.0","28","830.8"
05/04/2023 7:03:24 AM,"481","22.0","28","830.9"
05/04/2023 7:04:24 AM,"481","22.0","28","830.9"
05/04/2023 7:06:24 AM,"481","22.0","28","830.9"
05/04/2023 7:07:24 AM,"481","22.0","28","830.9"
05/04/2023 7:07:50 AM,"481","22.0","28","830.9"
05/04/2023 7:08:24 AM,"492","22.0","28","830.9"
05/04/2023 7:09:24 AM,"492","22.0","28","830.9"
05/04/2023 7:11:24 AM,"492","22.0","28","830.9"
05/04/2023 7:12:24 AM,"492","22.0","28","830.9"
05/04/2023 7:12:50 AM,"492","22.0","28","830.9"
05/04/2023 7:13:24 AM,"492","22.0","28","831.0"
05/04/2023 7:14:24 AM,"492","22.0","28","831.0"
05/04/2023 7:16:24 AM,"492","22.0","28","831.0"
05/04/2023 7:17:24 AM,"492","22.0","28","831.0"
05/04/2023 7:17:50 AM,"492","22.0","28","831.0"
05/04/2023 7:18:24 AM,"492","22.0","28","831.0"
05/04/2023 7:19:24 AM,"492","22.0","28","831.0"
05/04/2023 7:21:24 AM,"492","22.0","28","831.0"
05/04/2023 7:22:24 AM,"492","22.0","28","831.0"
05/04/2023 7:22:50 AM,"492","22.0","28","831.0"
05/04/2023 7:23:24 AM,"494","22.0","28","831.1"
05/04/2023 7:24:24 AM,"494","22.0","28","831.1"
05/04/2023 7:26:24 AM,"494","22.0","28","831.1"
05/04/2023 7:27:24 AM,"494","22.0","28","831.1"
05/04/2023 7:27:50 AM,"494","22.0","28","831.1"
05/04/2023 7:28:24 AM,"487","22.0","28","831.1"
05/04/2023 7:29:24 AM,"487","22.0","28","831.1"
05/04/2023 7:31:24 AM,"487","22.0","28","831.1"
05/04/2023 7:32:24 AM,"487","22.0","28","831.1"
05/04/2023 7:32:50 AM,"487","22.0","28","831.1"
05/04/2023 7:33:24 AM,"483","22.0","28","831.2"
05/04/2023 7:34:24 AM,"483","22.0","28","831.2"
05/04/2023 7:36:24 AM,"483","22.0","28","831.2"
05/04/2023 7:37:24 AM,"483","22.0","28","831.2"
05/04/2023 7:37:50 AM,"483","22.0","28","831.2"
05/04/2023 7:38:24 AM,"497","22.0","28","831.3"
05/04/2023 7:39:24 AM,"497","22.0","28","831.3"
05/04/2023 7:41:24 AM,"497","22.0","28","831.3"
05/04/2023 7:42:24 AM,"497","22.0","28","831.3"
05/04/2023 7:42:50 AM,"497","22.0","28","831.3"
05/04/2023 7:43:24 AM,"495","22.0","28","831.2"
05/04/2023 7:44:24 AM,"495","22.0","28","831.2"
05/04/2023 7:46:24 AM,"495","22.0","28","831.2"
05/04/2023 7:47:24 AM,"495","22.0","28","831.2"
05/04/2023 7:47:50 AM,"495","22.0","28","831.2"
05/04/2023 7:48:24 AM,"487","22.0","28","831.3"
05/04/2023 7:49:24 AM,"487","22.0","28","831.3"
05/04/2023 7:51:24 AM,"487","22.0","28","831.3"
05/04/2023 7:52:24 AM,"487","22.0","28","831.3"
05/04/2023 7:52:50 AM,"487","22.0","28","831.3"
05/04/2023 7:53:24 AM,"487","22.0","28","831.4"
05/04/2023 7:54:24 AM,"487","22.0","28","831.4"
05/04/2023 7:56:24 AM,"487","22.0","28","831.4"
05/04/2023 7:57:24 AM,"487","22.0","28","831.4"
05/04/2023 7:57:50 AM,"487","22.0","28","831.4"
05/04/2023 7:58:24 AM,"498","22.0","28","831.5"
05/04/2023 7:59:24 AM,"498","22.0","28","831.5"
05/04/2023 8:01:24 AM,"498","22.0","28","831.5"
05/04/2023 8:02:24 AM,"498","22.0","28","831.5"
05/04/2023 8:02:50 AM,"498","22.0","28","831.5"
05/04/2023 8:03:24 AM,"490","22.0","28","831.6"
05/04/2023 8:04:24 AM,"490","22.0","28","831.6"
05/04/2023 8:06:24 AM,"490","22.0","28","831.6"
05/04/2023 8:07:24 AM,"490","22.0","28","831.6"
05/04/2023 8:07:50 AM,"490","22.0","28","831.6"
05/04/2023 8:08:24 AM,"499","22.0","28","831.6"
05/04/2023 8:09:24 AM,"499","22.0","28","831.6"
05/04/2023 8:11:24 AM,"499","22.0","28","831.6"
05/04/2023 8:12:24 AM,"499","22.0","28","831.6"
05/04/2023 8:12:50 AM,"499","22.0","28","831.6"
05/04/2023 8:13:24 AM,"483","22.0","28","831.6"
05/04/2023 8:14:24 AM,"483","22.0","28","831.6"
05/04/2023 8:16:24 AM,"483","22.0","28","831.6"
05/04/2023 8:17:24 AM,"483","22.0","28","831.6"
05/04/2023 8:17:50 AM,"483","22.0","28","831.6"
05/04/2023 8:18:24 AM,"506","22.0","28","831.6"
05/04/2023 8:19:24 AM,"506","22.0","28","831.6"
05/04/2023 8:21:24 AM,"506","22.0","28","831.6"
05/04/2023 8:22:24 AM,"506","22.0","28","831.6"
05/04/2023 8:22:50 AM,"506","22.0","28","831.6"
05/04/2023 8:23:24 AM,"509","22.1","28","831.7"
05/04/2023 8:24:24 AM,"509","22.1","28","831.7"
05/04/2023 8:26:24 AM,"509","22.1","28","831.7"
05/04/2023 8:27:24 AM,"509","22.1","28","831.7"
05/04/2023 8:27:50 AM,"509","22.1","28","831.7"
05/04/2023 8:28:24 AM,"492","22.1","28","831.8"
05/04/2023 8:29:24 AM,"492","22.1","28","831.8"
05/04/2023 8:31:24 AM,"492","22.1","28","831.8"
05/04/2023 8:32:24 AM,"492","22.1","28","831.8"
05/04/2023 8:32:50 AM,"492","22.1","28","831.8"
05/04/2023 8:33:24 AM,"495","22.1","28","831.9"
05/04/2023 8:34:24 AM,"495","22.1","28","831.9"
05/04/2023 8:36:24 AM,"495","22.1","28","831.9"
05/04/2023 8:37:24 AM,"495","22.1","28","831.9"
05/04/2023 8:37:50 AM,"495","22.1","28","831.9"
05/04/2023 8:38:24 AM,"516","22.1","28","832.0"
05/04/2023 8:39:24 AM,"516","22.1","28","832.0"
05/04/2023 8:41:24 AM,"516","22.1","28","832.0"
05/04/2023 8:42:24 AM,"516","22.1","28","832.0"
05/04/2023 8:42:50 AM,"516","22.1","28","832.0"
05/04/2023 8:43:24 AM,"491","22.1","28","832.1"
05/04/2023 8:44:24 AM,"491","22.1","28","832.1"
05/04/2023 8:46:24 AM,"491","22.1","28","832.1"
05/04/2023 8:47:24 AM,"491","22.1","28","832.1"
05/04/2023 8:47:50 AM,"491","22.1","28","832.1"
05/04/2023 8:48:24 AM,"495","22.1","28","832.0"
05/04/2023 8:49:24 AM,"495","22.1","28","832.0"
05/04/2023 8:51:24 AM,"495","22.1","28","832.0"
05/04/2023 8:52:24 AM,"495","22.1","28","832.0"
05/04/2023 8:52:50 AM,"495","22.1","28","832.0"
05/04/2023 8:53:24 AM,"507","22.1","28","832.0"
05/04/2023 8:54:24 AM,"507","22.1","28","832.0"
05/04/2023 8:56:24 AM,"507","22.1","28","832.0"
05/04/2023 8:57:24 AM,"507","22.1","28","832.0"
05/04/2023 8:57:50 AM,"507","22.1","28","832.0"
05/04/2023 8:58:24 AM,"507","22.1","28","832.1"
05/04/2023 8:59:24 AM,"507","22.1","28","832.1"
05/04/2023 9:01:24 AM,"507","22.1","28","832.1"
05/04/2023 9:02:24 AM,"507","22.1","28","832.1"
05/04/2023 9:02:50 AM,"507","22.1","28","832.1"
05/04/2023 9:03:24 AM,"503","22.1","28","832.3"
05/04/2023 9:04:24 AM,"503","22.1","28","832.3"
05/04/2023 9:06:24 AM,"503","22.1","28","832.3"
05/04/2023 9:07:24 AM,"503","22.1","28","832.3"
05/04/2023 9:07:50 AM,"503","22.1","28","832.3"
05/04/2023 9:08:24 AM,"509","22.1","28","832.2"
05/04/2023 9:09:24 AM,"509","22.1","28","832.2"
05/04/2023 9:11:24 AM,"509","22.1","28","832.2"
05/04/2023 9:12:24 AM,"509","22.1","28","832.2"
05/04/2023 9:12:50 AM,"509","22.1","28","832.2"
05/04/2023 9:13:24 AM,"503","22.1","28","832.3"
05/04/2023 9:14:24 AM,"503","22.1","28","832.3"
05/04/2023 9:16:24 AM,"503","22.1","28","832.3"
05/04/2023 9:17:24 AM,"503","22.1","28","832.3"
05/04/2023 9:17:50 AM,"503","22.1","28","832.3"
05/04/2023 9:18:24 AM,"503","22.1","28","832.3"
05/04/2023 9:19:24 AM,"503","22.1","28","832.3"
05/04/2023 9:21:24 AM,"503","22.1","28","832.3"
05/04/2023 9:22:24 AM,"503","22.1","28","832.3"
05/04/2023 9:22:50 AM,"503","22.1","28","832.3"
05/04/2023 9:23:24 AM,"518","22.1","28","832.2"
05/04/2023 9:24:24 AM,"518","22.1","28","832.2"
05/04/2023 9:26:24 AM,"518","22.1","28","832.2"
05/04/2023 9:27:24 AM,"518","22.1","28","832.2"
05/04/2023 9:27:50 AM,"518","22.1","28","832.2"
05/04/2023 9:28:24 AM,"497","22.1","28","832.2"
05/04/2023 9:29:24 AM,"497","22.1","28","832.2"
05/04/2023 9:31:24 AM,"497","22.1","28","832.2"
05/04/2023 9:32:24 AM,"497","22.1","28","832.2"
05/04/2023 9:32:50 AM,"497","22.1","28","832.2"
05/04/2023 9:33:24 AM,"508","22.1","28","832.3"
05/04/2023 9:34:24 AM,"508","22.1","28","832.3"
05/04/2023 9:36:24 AM,"508","22.1","28","832.3"
05/04/2023 9:37:24 AM,"508","22.1","28","832.3"
05/04/2023 9:37:50 AM,"508","22.1","28","832.3"
05/04/2023 9:38:24 AM,"509","22.1","28","832.4"
05/04/2023 9:39:24 AM,"509","22.1","28","832.4"
05/04/2023 9:41:24 AM,"509","22.1","28","832.4"
05/04/2023 9:42:24 AM,"509","22.1","28","832.4"
05/04/2023 9:42:50 AM,"509","22.1","28","832.4"
05/04/2023 9:43:24 AM,"507","22.1","28","832.3"
05/04/2023 9:44:24 AM,"507","22.1","28","832.3"
05/04/2023 9:46:24 AM,"507","22.1","28","832.3"
05/04/2023 9:47:24 AM,"507","22.1","28","832.3"
05/04/2023 9:47:50 AM,"507","22.1","28","832.3"
05/04/2023 9:48:24 AM,"509","22.1","28","832.4"
05/04/2023 9:49:24 AM,"509","22.1","28","832.4"
05/04/2023 9:51:24 AM,"509","22.1","28","832.4"
05/04/2023 9:52:24 AM,"509","22.1","28","832.4"
05/04/2023 9:52:50 AM,"509","22.1","28","832.4"
05/04/2023 9:53:24 AM,"498","22.1","28","832.3"
05/04/2023 9:54:24 AM,"498","22.1","28","832.3"
05/04/2023 9:56:24 AM,"498","22.1","28","832.3"
05/04/2023 9:57:24 AM,"498","22.1","28","832.3"
05/04/2023 9:57:50 AM,"498","22.1","28","832.3"
05/04/2023 9:58:24 AM,"511","22.2","28","832.4"
05/04/2023 9:59:24 AM,"511","22.2","28","832.4"
05/04/2023 10:01:24 AM,"511","22.2","28","832.4"
05/04/2023 10:02:24 AM,"511","22.2","28","832.4"
05/04/2023 10:02:50 AM,"511","22.2","28","832.4"
05/04/2023 10:03:24 AM,"504","22.2","28","832.4"
05/04/2023 10:04:24 AM,"504","22.2","28","832.4"
05/04/2023 10:06:24 AM,"504","22.2","28","832.4"
05/04/2023 10:07:24 AM,"504","22.2","28","832.4"
05/04/2023 10:07:50 AM,"504","22.2","28","832.4"
05/04/2023 10:08:24 AM,"511","22.2","28","832.4"
05/04/2023 10:09:24 AM,"511","22.2","28","832.4"
05/04/2023 10:11:24 AM,"511","22.2","28","832.4"
05/04/2023 10:12:24 AM,"511","22.2","28","832.4"
05/04/2023 10:12:50 AM,"511","22.2","28","832.4"
05/04/2023 10:13:24 AM,"506","22.2","28","832.5"
05/04/2023 10:14:24 AM,"506","22.2","28","832.5"
05/04/2023 10:16:24 AM,"506","22.2","28","832.5"
05/04/2023 10:17:24 AM,"506","22.2","28","832.5"
05/04/2023 10:17:50 AM,"506","22.2","28","832.5"
05/04/2023 10:18:24 AM,"505","22.2","28","832.5"
05/04/2023 10:19:24 AM,"505","22.2","28","832.5"
05/04/2023 10:21:24 AM,"505","22.2","28","832.5"
05/04/2023 10:22:24 AM,"505","22.2","28","832.5"
05/04/2023 10:22:50 AM,"505","22.2","28","832.5"
05/04/2023 10:23:24 AM,"516","22.2","28","832.6"
05/04/2023 10:24:24 AM,"516","22.2","28","832.6"
05/04/2023 10:26:24 AM,"516","22.2","28","832.6"
05/04/2023 10:27:24 AM,"516","22.2","28","832.6"
05/04/2023 10:27:50 AM,"516","22.2","28","832.6"
05/04/2023 10:28:24 AM,"527","22.3","28","832.6"
05/04/2023 10:29:24 AM,"527","22.3","28","832.6"
05/04/2023 10:31:24 AM,"527","22.3","28","832.6"
05/04/2023 10:32:24 AM,"527","22.3","28","832.6"
05/04/2023 10:32:50 AM,"527","22.3","28","832.6"
05/04/2023 10:33:24 AM,"519","22.3","28","832.7"
05/04/2023 10:34:24 AM,"519","22.3","28","832.7"
05/04/2023 10:36:24 AM,"519","22.3","28","832.7"
05/04/2023 10:37:24 AM,"519","22.3","28","832.7"
05/04/2023 10:37:50 AM,"519","22.3","28","832.7"
05/04/2023 10:38:24 AM,"509","22.3","28","832.7"
05/04/2023 10:39:24 AM,"509","22.3","28","832.7"
05/04/2023 10:41:24 AM,"509","22.3","28","832.7"
05/04/2023 10:42:24 AM,"509","22.3","28","832.7"
05/04/2023 10:42:50 AM,"509","22.3","28","832.7"
05/04/2023 10:43:24 AM,"505","22.3","28","832.8"
05/04/2023 10:44:24 AM,"505","22.3","28","832.8"
05/04/2023 10:46:24 AM,"505","22.3","28","832.8"
05/04/2023 10:47:24 AM,"505","22.3","28","832.8"
05/04/2023 10:47:50 AM,"505","22.3","28","832.8"
05/04/2023 10:48:24 AM,"525","22.3","28","832.9"
05/04/2023 10:49:24 AM,"525","22.3","28","832.9"
05/04/2023 10:51:24 AM,"525","22.3","28","832.9"
05/04/2023 10:52:24 AM,"525","22.3","28","832.9"
05/04/2023 10:52:50 AM,"525","22.3","28","832.9"
05/04/2023 10:53:24 AM,"525","22.4","28","833.0"
05/04/2023 10:54:24 AM,"525","22.4","28","833.0"
05/04/2023 10:56:24 AM,"525","22.4","28","833.0"
05/04/2023 10:57:24 AM,"525","22.4","28","833.0"
05/04/2023 10:57:50 AM,"525","22.4","28","833.0"
05/04/2023 10:58:24 AM,"539","22.4","28","833.0"
05/04/2023 10:59:24 AM,"539","22.4","28","833.0"
05/04/2023 11:01:24 AM,"539","22.4","28","833.0"
05/04/2023 11:02:24 AM,"539","22.4","28","833.0"
05/04/2023 11:02:50 AM,"539","22.4","28","833.0"
05/04/2023 11:03:24 AM,"529","22.4","28","833.0"
05/04/2023 11:04:24 AM,"529","22.4","28","833.0"
05/04/2023 11:06:24 AM,"529","22.4","28","833.0"
05/04/2023 11:07:24 AM,"529","22.4","28","833.0"
05/04/2023 11:07:50 AM,"529","22.4","28","833.0"
05/04/2023 11:08:24 AM,"528","22.4","28","833.0"
05/04/2023 11:09:24 AM,"528","22.4","28","833.0"
05/04/2023 11:11:24 AM,"528","22.4","28","833.0"
05/04/2023 11:12:24 AM,"528","22.4","28","833.0"
05/04/2023 11:12:50 AM,"528","22.4","28","833.0"
05/04/2023 11:13:24 AM,"529","22.4","28","833.0"
05/04/2023 11:14:24 AM,"529","22.4","28","833.0"
05/04/2023 11:16:24 AM,"529","22.4","28","833.0"
05/04/2023 11:17:24 AM,"529","22.4","28","833.0"
05/04/2023 11:17:50 AM,"529","22.4","28","833.0"
05/04/2023 11:18:24 AM,"532","22.4","28","833.1"
05/04/2023 11:19:24 AM,"532","22.4","28","833.1"
05/04/2023 11:21:24 AM,"532","22.4","28","833.1"
05/04/2023 11:22:24 AM,"532","22.4","28","833.1"
05/04/2023 11:22:50 AM,"532","22.4","28","833.1"
05/04/2023 11:23:24 AM,"529","22.4","28","833.0"
05/04/2023 11:24:24 AM,"529","22.4","28","833.0"
05/04/2023 11:26:24 AM,"529","22.4","28","833.0"
05/04/2023 11:27:24 AM,"529","22.4","28","833.0"
05/04/2023 11:27:50 AM,"529","22.4","28","833.0"
05/04/2023 11:28:24 AM,"548","22.4","28","833.0"
05/04/2023 11:29:24 AM,"548","22.4","28","833.0"
05/04/2023 11:31:24 AM,"548","22.4","28","833.0"
05/04/2023 11:32:24 AM,"548","22.4","28","833.0"
05/04/2023 11:32:50 AM,"548","22.4","28","833.0"
05/04/2023 11:33:24 AM,"538","22.5","28","833.1"
05/04/2023 11:34:24 AM,"538","22.5","28","833.1"
05/04/2023 11:36:24 AM,"538","22.5","28","833.1"
05/04/2023 11:37:24 AM,"538","22.5","28","833.1"
05/04/2023 11:37:50 AM,"538","22.5","28","833.1"
05/04/2023 11:38:24 AM,"543","22.5","28","833.1"
05/04/2023 11:39:24 AM,"543","22.5","28","833.1"
05/04/2023 11:41:24 AM,"543","22.5","28","833.1"
05/04/2023 11:42:24 AM,"543","22.5","28","833.1"
05/04/2023 11:42:50 AM,"543","22.5","28","833.1"
05/04/2023 11:43:24 AM,"522","22.5","28","833.2"
05/04/2023 11:44:24 AM,"522","22.5","28","833.2"
05/04/2023 11:46:24 AM,"522","22.5","28","833.2"
05/04/2023 11:47:24 AM,"522","22.5","28","833.2"
05/04/2023 11:47:50 AM,"522","22.5","28","833.2"
05/04/2023 11:48:24 AM,"533","22.5","28","833.2"
05/04/2023 11:49:24 AM,"533","22.5","28","833.2"
05/04/2023 11:51:24 AM,"533","22.5","28","833.2"
05/04/2023 11:52:24 AM,"533","22.5","28","833.2"
05/04/2023 11:52:50 AM,"533","22.5","28","833.2"
05/04/2023 11:53:24 AM,"522","22.5","28","833.2"
05/04/2023 11:54:24 AM,"522","22.5","28","833.2"
05/04/2023 11:56:24 AM,"522","22.5","28","833.2"
05/04/2023 11:57:24 AM,"522","22.5","28","833.2"
05/04/2023 11:57:50 AM,"522","22.5","28","833.2"
05/04/2023 11:58:24 AM,"541","22.4","28","833.2"
05/04/2023 11:59:24 AM,"541","22.4","28","833.2"
05/04/2023 12:01:24 PM,"541","22.4","28","833.2"
05/04/2023 12:02:24 PM,"541","22.4","28","833.2"
05/04/2023 12:02:50 PM,"541","22.4","28","833.2"
05/04/2023 12:03:24 PM,"537","22.5","28","833.2"
05/04/2023 12:04:24 PM,"537","22.5","28","833.2"
05/04/2023 12:06:24 PM,"537","22.5","28","833.2"
05/04/2023 12:07:24 PM,"537","22.5","28","833.2"
05/04/2023 12:07:50 PM,"537","22.5","28","833.2"
05/04/2023 12:08:24 PM,"536","22.5","28","833.2"
05/04/2023 12:09:24 PM,"536","22.5","28","833.2"
05/04/2023 12:11:24 PM,"536","22.5","28","833.2"
05/04/2023 12:12:24 PM,"536","22.5","28","833.2"
05/04/2023 12:12:50 PM,"536","22.5","28","833.2"
05/04/2023 12:13:24 PM,"537","22.5","28","833.2"
05/04/2023 12:14:24 PM,"537","22.5","28","833.2"
05/04/2023 12:16:24 PM,"537","22.5","28","833.2"
05/04/2023 12:17:24 PM,"537","22.5","28","833.2"
05/04/2023 12:17:50 PM,"537","22.5","28","833.2"
05/04/2023 12:18:24 PM,"526","22.5","28","833.2"
05/04/2023 12:19:24 PM,"526","22.5","28","833.2"
05/04/2023 12:21:24 PM,"526","22.5","28","833.2"
05/04/2023 12:22:24 PM,"526","22.5","28","833.2"
05/04/2023 12:22:50 PM,"526","22.5","28","833.2"
05/04/2023 12:23:24 PM,"534","22.5","28","833.2"
05/04/2023 12:24:24 PM,"534","22.5","28","833.2"
05/04/2023 12:26:24 PM,"534","22.5","28","833.2"
05/04/2023 12:27:24 PM,"534","22.5","28","833.2"
05/04/2023 12:27:50 PM,"534","22.5","28","833.2"
05/04/2023 12:28:24 PM,"528","22.5","28","833.1"
05/04/2023 12:29:24 PM,"528","22.5","28","833.1"
05/04/2023 12:31:24 PM,"528","22.5","28","833.1"
05/04/2023 12:32:24 PM,"528","22.5","28","833.1"
05/04/2023 12:32:50 PM,"528","22.5","28","833.1"
